LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX,
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index,
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index,
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixel),(pixel),(pixel),(pixel),(radians),,(pixel^2),(pixel),,,,nm^2
ID5429,5429,12,3062,764.4261734,198.7810191,0,42,42,31.25019569,1,,254.0016313,255,0,255,778515,15.92702221,0.997168054,15.92522811,-1.445467772,3.468947488,49.30874536,23.88539932,1.333874986,2.06438857,3068,266.0165195,0.544813682,0.815848956,4.802649905,33.99445983
ID5464,5464,1,7349,758.8219133,990.7167312,0,42,42,48.38727485,1,,254.2026917,255,0,255,1869915,14.23746738,0.998092514,17.83744323,-2.31085659,-1.898441049,53.0015516,49.69500625,1.983877595,1.066536773,7355.5,398.0437998,0.583391822,0.800119656,4.641141009,81.50138504
ID5437,5437,6,9629,1093.973115,231.058055,0,42,42,55.34955736,1,,254.8409398,255,0,255,2451315,6.367045128,0.998753182,40.00002598,-1.015096638,2.992429515,67.03911398,49.082249,1.198189755,1.36585253,9624.5,439.5206967,0.62607935,0.853008952,4.480126141,106.6426593
ID5439,5439,7,2090,1264.503584,274.2740342,0,42,42,25.80820484,1,,253.7845567,255,0,255,532440,17.56723741,0.708253872,11.97921225,3.473191327,-0.070531593,37.372005,22.69249597,1.557193165,1.646888251,2092.5,194.161257,0.697509586,0.969647822,4.244532289,23.18559557
ID5471,5471,10,9583,1230.37143,1015.684097,0,42,42,55.22433358,1,,254.4945227,255,0,255,2439330,11.34260238,0.707144552,18.58804139,4.361544208,-1.035682967,65.98111167,51.41874206,2.495280567,1.283211316,9581,400.0890482,0.752155053,0.944964987,4.087438613,106.1606648
ID5506,5506,15,2911,991.0631257,1056.058778,0,43,43,30.45317477,1,,254.3001715,255,0,255,741285,13.34269739,0.998395142,19.04382167,-0.369629979,-0.72544407,36.03396644,28.45156304,0.397674733,1.266502174,2913.5,223.3675037,0.733812162,0.913322884,4.138209558,32.28254848
ID5509,5509,3,4204,770.8530882,1168.995577,0,43,43,36.5701926,1,,254.4544806,255,0,255,1070490,11.78315965,0.989559882,21.48144052,-0.175831585,1.300436487,43.30097807,32.61486201,-0.581699982,1.327645601,4201.5,263.9179383,0.758012578,0.921179566,4.071615191,46.55401662
ID5511,5511,4,6965,666.185587,1242.152129,0,43,43,47.06504539,1,,254.7800776,255,0,255,1772505,7.485979984,0.690493492,27.80307852,-1.593494577,13.75313802,66.1991307,50.20459653,1.55550949,1.318587047,6959,352.1851458,0.705041419,0.909197805,4.22179962,77.10803324
ID5513,5513,5,3939,962.2183528,1258.212591,0,43,43,35.3868774,1,,254.2223634,255,0,255,1000365,14.06210743,0.71416103,15.06391535,-1.474694392,2.347773223,52.63514655,27.63081664,2.981902461,1.904943572,3934,277.0049629,0.644271796,0.935775452,4.416420044,43.5900277
ID5482,5482,8,12028,1013.790983,513.9551661,0,43,43,61.83219261,1,,254.5114536,255,0,255,3055410,11.15127897,0.997722536,22.79750185,0.016504205,0.542064695,77.22078926,51.62662258,1.488959823,1.495755202,12011,445.1301161,0.761754581,0.949936729,4.061602286,133.0858726
ID5452,5452,11,7316,293.5397959,20.36733183,0,43,43,48.25882595,1,,255,255,255,255,1865325,0,0.684697304,Infinity,-6.281698988,-8.689231599,90.75126331,37.63491879,0.11066635,2.411358021,7316.5,443.9272568,0.466540788,0.895422837,5.189913539,81.06925208
ID5484,5484,14,2143,790.3651904,522.4524476,0,43,43,26.12995801,1,,254.1666667,255,0,255,544425,14.55693937,0.99657586,17.43022779,-0.517486341,2.17296207,33.31562228,24.09165573,2.267086455,1.382869764,2145,203.1469383,0.653155515,0.840846727,4.386282842,23.76731302
ID5456,5456,17,2775,890.7537251,16.88380197,0,43,43,29.71517498,1,,254.4488473,255,0,255,706350,11.84443818,0.710754404,17.85039827,-0.506780287,-3.1671511,46.43646205,24.3161798,0.212232929,1.909693974,2774,231.0453711,0.653012924,0.942255435,4.386761706,30.73684211
ID5488,5488,9,8477,629.2876733,711.7838691,0,43,43,51.94681954,1,,254.5491513,255,0,255,2159595,10.71338749,0.9994487,23.75336147,-0.621766108,0.990032765,64.08966737,43.67212846,1.280694755,1.46751875,8477.5,404.8203499,0.650059322,0.86276206,4.396716231,93.93351801
ID5457,5457,12,3279,768.8145161,193.8837492,0,43,43,32.34140204,1,,254.1440342,255,0,255,832830,14.75144098,0.997560209,17.20737837,-0.340166251,0.480133739,43.91188879,26.61651508,1.189600047,1.64979858,3286,261.9396466,0.601831546,0.841593034,4.569487122,36.4099723
ID5491,5491,0,9748,983.1767532,771.0783841,0,43,43,55.70640071,1,,254.7122487,255,0,255,2482935,8.561618356,0.999315631,29.74029555,-0.544576176,-1.178380152,65.98851232,51.3044557,-1.05472061,1.286214061,9749,456.6603381,0.587466825,0.820588359,4.625016204,108.0221607
ID5461,5461,6,9072,1093.221959,227.6434843,0,43,43,53.74035353,1,,254.2414895,255,0,255,2307750,13.88762371,0.998821538,18.29626143,0.174952895,1.604386785,65.24005065,46.66303742,1.173237427,1.398109816,9073,395.4021597,0.729260516,0.92458983,4.15110369,100.531856
ID5493,5493,1,8106,755.1789834,993.2631855,0,43,43,50.79429872,1,,254.4656724,255,0,255,2064480,11.66125204,0.998270648,21.8025861,-1.367533488,-1.644781734,53.74056985,53.19432798,0.090469341,1.010268799,8105.5,403.5944392,0.625315691,0.837215308,4.482860958,89.81163435
ID5462,5462,7,2344,1263.932025,271.1062998,0,43,43,27.31516746,1,,254.130064,255,0,255,595935,14.87182625,0.695826148,14.02300716,3.669316216,-0.148288046,40.43392116,24.78748911,1.486078193,1.631222952,2344,216.2056639,0.630134615,0.910644911,4.465686827,25.97229917
ID5465,5465,16,2902,586.3969363,322.0414727,0,43,43,30.3799196,1,,254.0320911,255,0,255,736185,15.68326486,0.997234221,16.17522299,0.472861151,0.045344658,37.0449101,25.98382803,0.821985513,1.425691013,2899.5,223.082844,0.732150953,0.900745573,4.142901578,32.12742382
ID5467,5467,23,493,421.3951696,358.4331963,0,43,43,12.44418578,1,,254.4720497,255,0,255,122910,11.60290176,0.982306645,21.73600442,-0.209797597,0.8228552,17.76689627,9.994044191,-0.89939587,1.77774842,486.5,96.78094711,0.652699038,0.880542986,4.387816385,5.390581717
ID5499,5499,10,9678,1231.444065,1015.281622,0,43,43,55.47736736,1,,254.9209139,255,0,255,2465850,4.490299478,0.708327229,47.07854466,4.447821729,-0.679821604,65.15055165,52.57681327,2.508482304,1.239149876,9669,401.0931423,0.755267768,0.941159293,4.079007056,107.1357341
ID5503,5503,2,10452,467.480213,1036.935043,0,43,43,57.68269446,1,,254.4150817,255,0,255,2661945,12.19943675,0.998786178,20.84199344,-0.852275993,0.774994929,64.21498889,53.72928934,-1.027740593,1.195157979,10453,426.8120296,0.72107014,0.905452813,4.174612568,115.8227147
ID5505,5505,14,2864,797.8068968,523.5982511,0,44,44,30.21707975,1,,254.7330775,255,0,255,730065,8.247286386,0.998140506,30.85815235,-0.104634692,0.714968564,36.03841192,27.42334907,2.922595019,1.314150647,2868.5,232.1133569,0.669059055,0.86570092,4.333838322,31.78393352
ID5474,5474,11,7179,293.3129934,20.92551314,0,44,44,47.79987827,1,,254.8933501,255,0,255,1828350,5.214225747,0.700908658,40.28831498,-5.777936122,-11.52940616,90.2753852,41.51118814,0.085843181,2.174724195,7178,435.3230702,0.475981366,0.918255085,5.138187597,79.53462604
ID5476,5476,17,2688,890.5540976,16.30011167,0,44,44,29.24276849,1,,254.7155076,255,0,255,684930,8.514198648,0.70317898,24.7028576,0.467609631,-2.579096609,47.52338455,23.54502921,0.206150967,2.018404145,2686.5,232.1481116,0.62642113,0.942135718,4.478903782,29.76731302
ID5510,5510,9,8468,629.303196,712.3222104,0,44,44,51.88857458,1,,254.6988308,255,0,255,2156535,8.758796452,0.998974704,29.06428918,-1.596964381,0.042746062,64.24418965,44.44750399,1.311997508,1.445394766,8458.5,407.0199427,0.641611058,0.856426872,4.425567937,93.72299169
ID5479,5479,12,3224,769.0036772,193.5047649,0,44,44,32.00501857,1,,254.5238095,255,0,255,817785,11.01088317,0.996477769,23.07487683,-0.102749462,0.113950226,44.07273413,26.57409942,1.158726951,1.658484581,3218,262.6811467,0.586054624,0.825445684,4.630585245,35.6565097
ID5514,5514,0,10150,984.5776661,769.725639,0,44,44,56.82932434,1,,254.5729485,255,0,255,2584170,10.42719886,0.998618786,24.39744562,-0.611554492,-0.508178701,66.92765254,52.8062234,-1.054402689,1.26741979,10146,451.2865112,0.626037021,0.834718223,4.480277599,112.4210526
ID5516,5516,1,8138,755.5469553,992.066943,0,44,44,50.91009967,1,,254.5303867,255,0,255,2073150,10.93368747,0.999344007,23.27182617,-0.008827671,-1.292432162,55.33058842,51.1906277,2.628159737,1.080873412,8142.5,404.0764394,0.626672409,0.829893492,4.47800573,90.22160665
ID5518,5518,10,9708,1231.127314,1015.601782,0,44,44,55.58627587,1,,254.6061979,255,0,255,2472990,10.0137298,0.710001119,21.11376761,2.682081563,-0.297099026,64.76821004,52.2706028,2.285941002,1.239094377,9707,402.1036009,0.754430033,0.939281049,4.081271134,107.5567867
ID5520,5520,2,10417,467.4539109,1036.945746,0,44,44,57.56669371,1,,254.5105096,255,0,255,2651745,11.16209647,0.998781741,22.78742043,-1.278829902,0.855736052,64.59773244,53.66822696,2.078851118,1.203649461,10411,425.7984415,0.721596097,0.90189284,4.173090895,115.3573407
ID5522,5522,15,2905,990.648575,1055.452176,0,44,44,30.41656924,1,,253.5979381,255,0,255,737970,18.85953932,0.996776258,13.42495735,-0.298754352,-0.089491667,36.33283122,27.8487862,0.35769767,1.304646851,2906.5,223.5021028,0.731167643,0.906157443,4.145686429,32.20498615
ID5523,5523,3,4297,770.862672,1169.317867,0,44,44,36.94903384,1,,254.5248078,255,0,255,1092675,10.99892615,0.989620467,23.02015569,-0.030096113,0.985181569,42.65846904,33.12573674,2.53026663,1.287774197,4289,259.8256021,0.798365986,0.925849973,3.967381092,47.52354571
ID5492,5492,6,8681,1093.006971,230.8893306,0,44,44,52.56055082,1,,254.090543,255,0,255,2208555,15.2023355,0.998536387,16.70167466,-0.104132052,0.80266346,62.0812605,46.02347929,0.983804585,1.348904113,8679,378.641429,0.760717297,0.930025718,4.064370461,96.16620499
ID5525,5525,4,6882,666.3818268,1242.476923,0,44,44,46.78183005,1,,254.7404769,255,0,255,1752105,8.131460877,0.687972409,25.53671644,-0.709963926,16.53622286,69.64531507,48.91137547,-1.467681567,1.423908332,6875.5,350.2377679,0.704349479,0.9126568,4.22387282,76.18282548
ID5494,5494,7,2330,1264.006329,271.1662376,0,44,44,27.23639458,1,,254.3436293,255,0,255,592875,12.92344167,0.711393474,16.36186022,3.670423977,0.190296026,40.14626524,24.10511388,1.53536702,1.665466732,2330.5,216.1609337,0.62676474,0.9105294,4.477675883,25.82271468
ID5526,5526,5,3937,962.0371971,1258.03313,0,44,44,35.3868774,1,,254.8053435,255,0,255,1001385,7.043588388,0.71734363,30.2214015,-1.584133987,2.091531287,52.85719403,27.39825997,2.973801885,1.929217187,3934,274.005695,0.658453394,0.936555172,4.36860131,43.5900277
ID5496,5496,16,2708,586.0338648,323.3204177,0,44,44,29.29985944,1,,254.0523969,255,0,255,683655,15.51870932,0.993323387,16.31588337,1.109010068,-0.849836553,36.82391504,25.63407036,0.781485075,1.436522352,2697,216.5518998,0.722714577,0.897354849,4.169860488,29.88365651
ID5498,5498,23,662,423.1211431,360.6899342,0,44,44,14.48330815,1,,252.7027027,255,0,255,168300,24.1123665,0.995924998,10.45881455,2.863124524,-0.711979583,20.64166955,13.66543299,2.569480019,1.510502416,659,107.593648,0.715355652,0.922969188,4.191253466,7.301939058
ID5501,5501,8,12438,1013.394129,516.0888026,0,44,44,62.89005876,1,,254.6099348,255,0,255,3162510,9.966066153,0.997799277,25.51954395,0.072905642,-0.459181278,79.15697939,50.68984899,1.497799327,1.561594303,12425.5,454.9291221,0.754460071,0.946524472,4.081189889,137.6786704
ID5504,5504,7,2250,1265.170287,270.1113205,0,45,45,26.79455072,1,,253.7593985,255,0,255,573750,17.74693184,0.712599106,11.89921772,3.109823169,0.090381799,42.04262151,21.41476206,1.560543411,1.963254197,2255.5,213.2371973,0.623342537,0.942147034,4.489950469,24.99168975
ID5537,5537,5,4026,964.6770018,1256.814486,0,45,45,35.78714612,1,,254.1128231,255,0,255,1022550,15.01662662,0.704900715,13.99307148,-1.816696422,3.22852515,54.00678927,27.84129821,2.858716584,1.939808584,4023.5,275.0265516,0.668443374,0.930827068,4.335833741,44.58171745
ID5507,5507,16,2856,587.953434,323.040131,0,45,45,30.11419708,1,,254.730444,255,0,255,722925,8.287842246,0.993695246,30.6382398,0.301458687,-0.177230947,36.88717799,26.64312313,0.620075458,1.384491518,2849,218.1528777,0.752281568,0.923650511,4.087094897,31.56786704
ID5508,5508,23,442,415.9420455,365.8799242,0,45,45,11.83454055,1,,253.8435374,255,0,255,111945,17.15306785,0.99393026,14.75367628,-0.015182197,0.113582246,16.15436972,9.156865937,2.105144144,1.76418109,440,83.04807371,0.801684365,0.96069869,3.95916157,4.87534626
ID5512,5512,8,12621,1013.771976,520.1411252,0,45,45,63.38036576,1,,254.7776104,255,0,255,3213510,7.527574835,0.998943113,33.82801356,0.428108895,-0.964550872,81.52253039,51.16255289,1.579145284,1.593402319,12620,467.1372728,0.726741862,0.921033426,4.158290667,139.833795
ID5515,5515,14,3043,791.4990164,526.2296721,0,45,45,31.15838816,1,,253.4955752,255,0,255,773415,19.53177059,0.997584281,12.9629322,-1.118120553,0.029642671,38.293068,29.00162675,2.437338316,1.320376554,3050,248.2827898,0.621750968,0.819782287,4.495693521,33.79501385
ID5517,5517,9,8553,629.2411354,711.3749683,0,45,45,52.139482,1,,254.8209689,255,0,255,2177700,6.754718632,0.99898503,37.70572828,-2.430551397,2.987556315,63.03097799,48.2566335,1.368511677,1.306161939,8540.5,406.0178849,0.651032744,0.852472925,4.393428025,94.63157895
ID5519,5519,0,12133,984.3886279,767.8116826,0,45,45,62.14286394,1,,254.5799012,255,0,255,3090600,10.34202752,0.999009739,24.60385915,-1.167874022,0.76652805,73.44994356,54.57174743,-1.090471266,1.34593351,12132,464.5081002,0.706570795,0.911118621,4.217228093,134.4265928
ID5521,5521,1,8085,756.0168069,991.9653551,0,45,45,50.72061218,1,,254.1793539,255,0,255,2053515,14.44358413,0.997355369,17.57477931,0.554558431,-3.136952247,55.78516402,52.51177769,2.724229294,1.062336231,8082,412.213914,0.597700221,0.815745647,4.585252158,89.55124654
ID5524,5524,10,9495,1232.336353,1015.853629,0,45,45,54.97013507,1,,254.8118874,255,0,255,2417910,6.92375377,0.708111924,30.51361406,3.385165337,-1.040888536,64.46351221,53.58049059,2.500371559,1.203115378,9493,400.3783048,0.744170195,0.944436154,4.109308969,105.1855956
ID5495,5495,11,7788,290.7516906,21.30225989,0,45,45,49.78953096,1,,254.9672489,255,0,255,1985175,2.889901103,0.689459402,72.00992376,-2.379124129,-10.52664003,88.26261747,42.34119459,0.04389332,2.08455662,7788,451.4008882,0.480298232,0.897959184,5.115044753,86.29362881
ID5527,5527,2,9967,470.3991847,1031.127459,0,45,45,56.29328621,1,,254.7185713,255,0,255,2538780,8.467131339,0.998660125,30.0630522,0.574500471,0.836170612,63.17864727,52.70315093,-0.817548307,1.198764138,9955.5,411.9898046,0.737055181,0.903075109,4.129095527,110.3102493
ID5497,5497,17,2577,890.8586113,13.72504525,0,45,45,28.64616705,1,,255,255,255,255,657390,0,0.698660224,Infinity,2.084225659,-2.025374471,49.14315417,21.67988246,0.055535214,2.266762943,2578,231.5447872,0.60425849,0.936092956,4.560301447,28.56509695
ID5530,5530,15,3347,992.2567662,1047.925984,0,45,45,32.56454185,1,,254.2330827,255,0,255,845325,13.96547187,0.991804459,18.12949893,0.508319362,1.53159901,36.43596293,31.7154529,2.275484272,1.148839433,3331.5,245.2512597,0.696028765,0.870297806,4.249045073,36.91412742
ID5500,5500,12,3588,769.649217,198.6489381,0,45,45,33.78784407,1,,253.9324588,255,0,255,909840,16.4669072,1.000933754,15.42797052,-2.727546787,-0.635357569,46.04627637,29.11258837,1.261959011,1.581662056,3586.5,280.3979118,0.573232954,0.80333744,4.682085687,39.73961219
ID5532,5532,3,4477,774.163611,1169.360965,0,45,45,37.73116704,1,,254.5432154,255,0,255,1136790,10.78413001,0.986650316,23.44489192,0.15463311,0.113002538,42.84010371,34.44795199,-0.30874908,1.243618307,4472.5,260.2365441,0.829895954,0.95038249,3.891285612,49.5567867
ID5502,5502,6,8785,1093.755142,228.3565324,0,45,45,52.85194799,1,,254.47734,255,0,255,2234820,11.53344138,0.998402649,22.04666626,-0.104719562,1.244377791,64.02883501,48.80839676,1.231619316,1.31184057,8775.5,409.0782345,0.658975076,0.876279395,4.366871753,97.23545706
ID5534,5534,4,7180,667.0642474,1241.711671,0,45,45,47.77823091,1,,254.6441529,255,0,255,1824780,9.519822417,0.68767278,21.79859212,-0.886877712,8.323094606,57.61294206,51.8515817,-1.570301576,1.111112529,7171.5,361.3037108,0.69035905,0.890040335,4.266457469,79.46260388
ID5536,5536,16,2554,585.3102033,321.908001,0,46,46,28.5348329,1,,254.600939,255,0,255,650760,10.08172006,0.998174466,25.23064853,0.87567727,1.254817996,33.99430487,26.94202565,0.643072434,1.261757572,2558,210.4673865,0.725672705,0.888194444,4.161352811,28.3434903
ID5538,5538,8,11809,1015.964409,514.4282822,0,46,46,61.31912859,1,,254.6760396,255,0,255,3006960,9.083607792,0.999039805,28.02341508,-0.638062163,0.203941276,76.30690287,51.4105639,1.473970144,1.484265044,11812.5,457.5458247,0.709059194,0.915130152,4.209821539,130.8864266
ID5539,5539,14,3173,792.9414983,526.0622896,0,46,46,31.75540457,1,,254.1129032,255,0,255,803505,15.01645932,0.994944674,16.87940935,0.546453369,-0.322269524,38.99093284,26.99266258,2.426936336,1.444501176,3168,239.5295396,0.69386803,0.869374314,4.255655785,35.10249307
ID5540,5540,9,8174,633.0910037,711.7712158,0,46,46,50.99599759,1,,254.6880734,255,0,255,2082075,8.913680794,0.999101712,28.55987736,-0.561652698,1.526214244,58.75728627,46.63709644,1.404268081,1.259883028,8170,386.2885689,0.688031319,0.877221238,4.273668466,90.52631579
ID5541,5541,0,11460,982.5144738,768.061223,0,46,46,60.42099043,1,,254.5106847,255,0,255,2917965,11.16005543,0.998603229,22.78956548,-0.618704598,0.445838161,73.77479008,52.63686019,-1.066027485,1.401580372,11469,467.713673,0.65883291,0.875997709,4.36734288,127.0803324
ID5542,5542,1,8757,762.3672758,989.6666476,0,46,46,52.79017952,1,,254.534087,255,0,255,2228955,10.89055921,0.998932561,23.35951348,0.721493982,-1.397548709,60.39548666,52.67340905,0.809950088,1.146602959,8755,430.6785521,0.593143159,0.832857686,4.602832481,97.00831025
ID5543,5543,10,8459,1231.320804,1016.157558,0,46,46,51.87323609,1,,254.7286272,255,0,255,2154240,8.314722038,0.712735679,25.49753345,0.44246827,-0.98078469,57.74280239,49.85783824,2.316132857,1.158148938,8453.5,380.1368494,0.735133949,0.92277044,4.134487587,93.66759003
ID5544,5544,2,10414,471.4894917,1033.452152,0,46,46,57.54872032,1,,254.6325648,255,0,255,2650725,9.673155912,0.998909751,26.30927124,1.333356919,-0.280120407,66.68504647,52.17885516,-0.946002967,1.278008999,10404.5,418.4251264,0.746784966,0.911516054,4.102108553,115.2853186
ID5545,5545,15,3741,997.2460614,1051.214864,0,46,46,34.52637432,1,,254.3194556,255,0,255,952935,13.1575793,0.999286289,19.32184196,-0.065783053,0.382884525,37.88773656,32.72912129,1.373935177,1.157615453,3745,248.5037977,0.762071334,0.915200391,4.060758099,41.49584488
ID5546,5546,3,4697,778.7679098,1169.689132,0,46,46,38.648016,1,,254.455942,255,0,255,1192635,11.76725721,0.997156559,21.59327846,-0.016329015,-0.227898039,45.32768926,33.42882475,-0.027016744,1.355946241,4692.5,273.7183338,0.787057334,0.940663526,3.99578164,51.99445983
ID5547,5547,4,7564,666.7243764,1241.74844,0,46,46,49.04394616,1,,254.7974583,255,0,255,1924740,7.184284443,0.686854137,28.88208596,-0.125867444,11.14658965,60.48922364,54.09533268,1.461397328,1.118196721,7556.5,373.3167805,0.681358263,0.89600996,4.294545106,83.72853186
ID5548,5548,5,4051,965.6729463,1256.799321,0,46,46,35.8937218,1,,254.5586053,255,0,255,1029435,10.60134898,0.705271666,19.86184133,-1.650904186,3.61318146,52.49258306,28.92582181,2.90648936,1.814730914,4047.5,272.2323211,0.686305295,0.94435371,4.279039123,44.84764543
ID5528,5528,11,7679,292.5409692,21.27339934,0,46,46,49.43183024,1,,255,255,255,255,1957125,0,0.686803025,Infinity,-3.988446397,-11.39207989,88.61679019,42.42663801,0.074131633,2.088706396,7676.5,444.0417966,0.489243896,0.910670858,5.068065557,85.05817175
ID5529,5529,17,2498,891.2719333,13.066,0,46,46,28.20947918,1,,255,255,255,255,638265,0,0.683123878,Infinity,0.506179571,-2.542123852,45.33249709,23.27656428,0.048142139,1.947559637,2500,239.3211745,0.54851388,0.876424189,4.786423489,27.70083102
ID5531,5531,12,3013,770.0083793,191.7129614,0,46,46,30.86844091,1,,254.1471572,255,0,255,759900,14.72481207,0.993984939,17.20772359,-1.804307363,0.077571205,43.19207225,25.91558476,1.371841675,1.66664471,2993.5,265.3131029,0.534406496,0.757464575,4.849188511,33.16897507
ID5533,5533,6,9676,1094.982297,225.3975247,0,46,46,55.47736736,1,,254.2614812,255,0,255,2458200,13.70387955,0.99737578,18.52960126,-1.954365072,0.877615483,63.60915224,51.40731368,1.156089385,1.237356082,9669,415.9117271,0.702407423,0.892221094,4.229707992,107.1357341
ID5535,5535,7,2182,1265.562056,269.9027937,0,46,46,26.36341473,1,,254.7663765,255,0,255,556155,7.716649422,0.700864088,27.20868369,4.424764639,0.16184472,41.7125939,23.38024617,1.523303163,1.784095582,2183.5,214.2304165,0.597861787,0.914938194,4.584632556,24.19390582
ID5569,5569,0,11531,982.6682765,767.7662104,0,47,47,60.61691324,1,,254.2933841,255,0,255,2936580,13.40534598,0.99884241,18.9585644,-0.518566003,1.009559519,74.58178091,53.5597663,2.099018162,1.392496384,11543.5,472.1096961,0.65082096,0.875071068,4.3941428,127.9058172
